global_row_id,dataset_name,source_file,conversation_id,turn_index,speaker_id,role,start_time,end_time,duration_min,text,outcome,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise
emaad_sales__784,emaad_sales,emaad-sales.csv,10057_56,0,0,buyer,1.0,5.12,,"Hello, good afternoon. Is this Mr. Ramirez? My name is Elena from Northline Energy Solutions.",no sale,0.002382057,0.0015334433500000001,0.0011890906499999999,0.00377956385,0.068334828,0.00231943195,0.02049645725,0.09822379515,0.0018564799699999999,0.0009112996,0.0010720191499999998,0.00088726618,0.00033610890499999996,0.01285694715,0.00102535902,0.0031781713800000003,0.000288252575,0.0039458954,0.0018729022000000001,0.000550643015,0.00401176035,0.000338436105,0.008509096,0.00068390081,0.000305375595,0.00090350953,0.0036645310499999998
emaad_sales__785,emaad_sales,emaad-sales.csv,10057_56,1,1,seller,5.34,6.11,,"Hello, yes, speaking.",no sale,0.0036896622333333334,0.0017603858999999998,0.0011061292133333334,0.003765623233333333,0.05205054566666666,0.0024780878333333332,0.014350857433333334,0.06606816823333334,0.00175039048,0.0009859163666666667,0.0012957016333333333,0.0008482172033333333,0.00036564066,0.0098406459,0.0008270628466666667,0.33117234758666664,0.00031246089,0.004356550266666667,0.0017224854666666666,0.00044010068999999997,0.005231246233333334,0.00043345572666666663,0.007696399,0.0013406416733333334,0.00057816803,0.0010827335533333331,0.0028650217
emaad_sales__786,emaad_sales,emaad-sales.csv,10057_56,2,0,buyer,6.65,11.92,,"Thanks so much, Mr. Ramirez. The reason for my call is to let you know you’ve been selected to receive a guaranteed rate reduction and monthly discounts on your energy bill.",no sale,0.0038643293666666668,0.0018580528333333333,0.00134593468,0.004742468466666667,0.035491946999999996,0.0018854030333333334,0.0653871391,0.21807268489999998,0.0012817401466666666,0.0013322409333333333,0.0021152836666666667,0.0009219886833333333,0.00041774883,0.003336024233333333,0.0007254433566666667,0.32963598012,0.00028200737,0.002985734343333334,0.0015080634333333332,0.00029950557,0.0041889427,0.0003629533333333334,0.0057337595666666664,0.0010924690100000002,0.00060261885,0.0011933624866666667,0.0018951055
emaad_sales__787,emaad_sales,emaad-sales.csv,10057_56,3,0,buyer,12.22,14.93,,Are you the primary account holder for the electricity service at your current address?,no sale,0.0049922128666666675,0.0021122679666666666,0.0014132700133333332,0.004949952933333334,0.17235051833333334,0.0019511675333333334,0.06600362793333334,0.21855914446666666,0.0015308403666666668,0.0013151600000000001,0.0026205183666666667,0.0009264993833333334,0.0005087237100000001,0.019200288133333333,0.0008190748433333333,0.32991442303333335,0.0003204465433333333,0.0072848394100000005,0.001849557666666667,0.00044551476,0.0049729960666666665,0.00085136958,0.012426439233333331,0.00186032177,0.00061166149,0.0011379451433333333,0.0033237219333333338
emaad_sales__788,emaad_sales,emaad-sales.csv,10057_56,4,1,seller,15.45,16.02,,"Yes, I am.",no sale,0.2544792119666666,0.0023003295666666665,0.0017856325999999999,0.004893782333333333,0.180962973,0.0023880371333333335,0.08827534866666666,0.4151902963333333,0.0017759854,0.0019709613000000003,0.003761628633333333,0.0009708911333333334,0.00058056422,0.022141555666666663,0.0011178019766666667,0.0026823870333333335,0.0004360937033333334,0.00702140461,0.0030103403333333334,0.0006335280299999999,0.005648411066666667,0.0009172287333333333,0.0124909239,0.0012120260699999999,0.0005150440733333333,0.00160318261,0.0069579076
emaad_sales__789,emaad_sales,emaad-sales.csv,10057_56,5,0,buyer,16.3,21.09,,"Great! So, you currently have service with Central Power Company, correct? May I ask roughly how much your monthly bill averages?",no sale,0.25421713706666665,0.0024932161666666665,0.0014580411333333333,0.004870753033333334,0.208839725,0.0027123336666666667,0.058104930666666665,0.20076316726666665,0.0020820075666666666,0.0031430235666666667,0.005175870133333333,0.0010947711666666668,0.00062127942,0.022106600633333334,0.0011834015333333334,0.002516640276666667,0.00048183975333333334,0.007530663933333334,0.0030748270000000005,0.00099094475,0.01566097853333333,0.0010148788966666666,0.030100313333333333,0.0015201691999999999,0.00054555643,0.0017318961433333332,0.0064260159333333336
emaad_sales__790,emaad_sales,emaad-sales.csv,10057_56,6,1,seller,21.45,23.31,,"It fluctuates, but usually somewhere close to $85.",no sale,0.34959137863333334,0.0018294376899999998,0.0010854916333333335,0.0039293159,0.19915251499999997,0.0045903208666666665,0.05743856359999999,0.20031875546666666,0.0026649499666666666,0.0031017082000000004,0.005179750233333333,0.0008253138066666666,0.00045989766000000004,0.007197937800000001,0.0008954880166666667,0.006022703776666667,0.0004407096133333334,0.005113485600000001,0.002891020666666667,0.0008166795233333332,0.022927966333333338,0.00150628423,0.023872764333333334,0.0016283547999999999,0.00056500544,0.0016618197666666667,0.0049505052
emaad_sales__791,emaad_sales,emaad-sales.csv,10057_56,7,0,buyer,23.7,28.62,,"Perfect. With our new plan, you’d get a flat rate of $0.12 per kilowatt-hour and a $6 discount on your next statement—no contract, no early termination fee.",no sale,0.09985212073333334,0.0017933433566666667,0.0010171000333333334,0.004330982366666667,0.190146628,0.005959933733333333,0.05498633359999999,0.2712124188,0.0066987041,0.0026916205666666668,0.004694340166666667,0.0007864416733333332,0.0003824372366666667,0.005260683966666666,0.0009737356166666667,0.00464443431,0.00033117620666666666,0.004448779800000001,0.0030780031,0.0008204301066666665,0.026448138666666666,0.00126579719,0.022820056666666668,0.0015100168233333332,0.0006130244566666667,0.0012397778333333334,0.0019236412999999993
emaad_sales__792,emaad_sales,emaad-sales.csv,10057_56,8,0,buyer,29.19,32.45,,Would you be interested in lowering your monthly bill starting next cycle?,no sale,0.10087078576666668,0.0019716881566666667,0.0019902191000000006,0.0126296982,0.180429383,0.0070265022,0.3023562516,0.27191877653333335,0.007368835933333334,0.012812582833333334,0.0168373284,0.0014335858733333332,0.0018908032033333334,0.005945074033333333,0.002548123283333333,0.006093546866666667,0.0006303893333333333,0.007969510733333334,0.003972470666666666,0.006179118306666666,0.019509970666666668,0.0015797857033333334,0.025502688333333332,0.0024978273566666665,0.002249208,0.003414147666666667,0.0021215636999999993
emaad_sales__793,emaad_sales,emaad-sales.csv,10057_56,9,1,seller,33.13,38.08,,"Honestly, I don't know. I get a lot of these calls and I'm not sure about switching. Last time I changed plans, it was more of a headache than a benefit.",no sale,0.004518156933333334,0.00203006008,0.0022355606333333334,0.0143467788,0.2345902063333333,0.019317730199999997,0.3035080868666667,0.27191217663333334,0.006921836666666666,0.013520387066666667,0.01825776206666667,0.0015919090233333334,0.0020250031433333335,0.003650525913333334,0.0032147944666666667,0.002943160733333334,0.0007158667833333333,0.005508050433333335,0.003805196166666667,0.006580255133333333,0.03191839,0.00072006925,0.036100883,0.00279505669,0.0025387480333333334,0.003898212966666667,0.0020128158833333325
emaad_sales__794,emaad_sales,emaad-sales.csv,10057_56,10,0,buyer,38.52,43.2,,"Understood. If I may reassure you, there’s no provider switch—your local utility still delivers and services the power. The only change is the discount and the lower rate we apply.",no sale,0.004141559166666667,0.0014250331333333333,0.001759444466666667,0.014233040266666669,0.3083840883333333,0.017090660833333333,0.28375800786666666,0.004066369883333333,0.0027590749,0.014995079100000001,0.018442773,0.0015769298233333333,0.0020633777666666667,0.0018020268133333336,0.0028639395666666665,0.002918749066666667,0.0006958192233333334,0.0055084094666666686,0.002478432866666667,0.006508476633333333,0.027868812666666663,0.00095239773,0.06671865433333334,0.003487794633333333,0.0024195546999999998,0.004021632833333334,0.0012241560833333328
emaad_sales__795,emaad_sales,emaad-sales.csv,10057_56,11,1,seller,43.6,47.7,,I see. It's just that I recently renegotiated my rate directly with Central Power and they told me they had the best one for my area.,no sale,0.26113637883333335,0.0013081118666666669,0.0017620038333333334,0.005797211399999999,0.30272084866666665,0.01662612663333333,0.017704606533333334,0.20003764121666667,0.0024446781,0.004263903433333333,0.006269467566666667,0.00095789259,0.0005801077,0.0033334164466666673,0.0012831923666666667,0.0028098430666666668,0.0004812928566666666,0.0021303123666666676,0.0027175545333333333,0.0008525621766666667,0.026369983833333336,0.0007609660966666666,0.04675036600000001,0.002307065106666667,0.0009394978666666666,0.002274282566666667,0.0023180884166666663
emaad_sales__796,emaad_sales,emaad-sales.csv,10057_56,12,0,buyer,48.19,51.97,,That's great you've already checked—could I ask what kilowatt-hour rate they offered you?,no sale,0.26097226386666666,0.0012867002366666665,0.013042789499999999,0.06405778313333334,0.14966382866666667,0.011736211966666665,0.016484964966666665,0.19967908604999998,0.0033695346333333337,0.005513372066666667,0.028879514566666667,0.0018138511333333333,0.00067870448,0.0033980709166666675,0.0008319974333333333,0.002247402746666667,0.0004187314766666667,0.0020823222333333346,0.0025314804666666667,0.0005430092633333333,0.0107087195,0.00081836853,0.036857973333333335,0.0013621130733333334,0.0006708537233333332,0.002025108733333333,0.0022679107333333326
emaad_sales__797,emaad_sales,emaad-sales.csv,10057_56,13,1,seller,52.26,55.54,,"They said I was at $0.13 per kilowatt, but honestly, as long as my bill doesn't shoot up, I don't want to mess with anything.",no sale,0.2637760072,0.00141323695,0.013478218366666664,0.06453349786666666,0.21980620866666667,0.019513876666666662,0.03554596396666667,0.3640059728,0.005428028733333333,0.0040081482000000005,0.02936436656666667,0.0019370589,0.0006633159133333333,0.004775241016666667,0.0011808922666666666,0.0023506948800000003,0.00048281344333333333,0.0018683149333333345,0.003681392133333334,0.0007168673633333334,0.018817449166666667,0.0006510581666666666,0.008916777166666667,0.00090806964,0.00089922379,0.0020242309,0.0029713282333333328
emaad_sales__798,emaad_sales,emaad-sales.csv,10057_56,14,0,buyer,55.81,59.76,,Completely understandable. Would it help if I emailed you the full offer so you could compare the savings and decide later?,no sale,0.009002271533333333,0.0014091579833333335,0.012482733499999997,0.06428760339999999,0.45219972999999997,0.021345002999999998,0.02531664863333333,0.16660276503333335,0.010523365533333334,0.003933744,0.03355570433333333,0.00175856248,0.0005633731566666667,0.004324806783333334,0.0012176743333333333,0.0021700572133333336,0.00038916002666666664,0.0030798009333333344,0.0029978513,0.00077833774,0.11635199800000001,0.0008571071666666667,0.0200182655,0.0020401831,0.0007487901566666666,0.0013462723333333333,0.0016128721666666661
emaad_sales__799,emaad_sales,emaad-sales.csv,10057_56,15,1,seller,60.03,63.61,,"No, that's okay. I get a ton of energy emails already. Maybe next time—I'm going to stick to what I have for now.",no sale,0.015464070666666668,0.0019909227333333337,0.0012176145666666666,0.004876238266666667,0.41039336333333326,0.01686462533333333,0.025775889666666663,0.16755175983333334,0.009956368733333333,0.0020269029666666665,0.009604991233333334,0.0008889927933333334,0.00043000194333333333,0.006487528266666667,0.0011405419333333333,0.33201752833333337,0.0005135291366666667,0.006573819033333334,0.0036511216333333335,0.0007807975199999999,0.11687526333333335,0.00095697662,0.017899575933333335,0.0035597214666666667,0.0012239190666666665,0.0015499476666666666,0.0019900525999999993
emaad_sales__800,emaad_sales,emaad-sales.csv,10057_56,16,0,buyer,64.11,66.86,,"Of course! Thank you for your time, Mr. Ramirez. If anything changes, you have our number. Have a wonderful afternoon.",no sale,0.0167813395,0.0023690330500000002,0.00096139315,0.0043842783,0.39053480999999995,0.012863621499999995,0.008938389499999998,0.004440339749999994,0.0109035001,0.00215000675,0.01154760885,0.0007778072900000001,0.000406601615,0.007028243650000001,0.00093305565,0.49724308,0.000514632705,0.008984481850000002,0.00300948625,0.00062092308,0.1590956765,0.0012881321,0.02128133315,0.00480442925,0.0011831346499999998,0.00135572435,0.001568958199999999
emaad_sales__329,emaad_sales,emaad-sales.csv,10521_24,0,0,buyer,1.25,6.15,,"Hello, is this Ms. Sanders? Good afternoon—this is Jill Evans calling from HomeGrid Energy.",no sale,0.0060016131,0.00265625805,0.00142862387,0.0047164196000000005,0.115096885,0.00221179055,0.013240041,0.0529474185,0.00263222225,0.0014565565499999999,0.0019448354000000001,0.0009724444800000001,0.00088636341,0.1529139725,0.001805039,0.01448466065,0.000565554925,0.024099478,0.00268560885,0.0014697343849999999,0.00438676785,0.002006149415,0.030313238149999998,0.0029184826000000002,0.00032873197,0.0010849828,0.033215214
emaad_sales__330,emaad_sales,emaad-sales.csv,10521_24,1,1,seller,6.65,7.52,,"Yes, this is she.",no sale,0.0064407992,0.0024257483000000002,0.0012002472933333333,0.004167729066666666,0.08702576533333334,0.0023592983666666668,0.009547419933333334,0.0357942952,0.002247432,0.0012975333666666667,0.0018409266666666669,0.0009034141733333333,0.0007388922666666667,0.10468210833333334,0.0013384977666666667,0.3350833737666667,0.0004946933033333333,0.019427547833333333,0.0022735978333333334,0.00107033559,0.004915311366666667,0.0016690918766666667,0.023371263099999998,0.003361657166666667,0.0005327515133333333,0.0011095849,0.022646780800000002
emaad_sales__331,emaad_sales,emaad-sales.csv,10521_24,2,0,buyer,8.09,13.74,,"Thanks for picking up! The reason for my call is that we’re introducing a new energy plan for valued customers in your area, and you qualify for an exclusive monthly discount.",no sale,0.006297397399999999,0.0023855480333333334,0.00148892718,0.005299404000000001,0.089097261,0.0019775218333333336,0.06239167726666667,0.20612796519999999,0.0019923623666666668,0.0015506334666666665,0.0026310857333333333,0.0010733317666666669,0.0008377523433333333,0.09364278946666667,0.0015948891333333332,0.3261772111,0.0004867228266666667,0.015924126200000003,0.0022158486,0.0011165885666666667,0.004609197433333333,0.0015723367433333336,0.024487775,0.0029839483766666668,0.0005472309033333333,0.0012787339333333334,0.023490578133333332
emaad_sales__332,emaad_sales,emaad-sales.csv,10521_24,3,1,seller,14.1,17.06,,"Okay, what does that involve?",no sale,0.006727727566666668,0.0013656671333333332,0.0010444984666666667,0.004468708900000001,0.219686701,0.005371105333333334,0.06147783810000001,0.2050369073,0.002259117766666667,0.0010477826000000001,0.0032221381666666664,0.0007036075799999999,0.000399027795,0.005821535,0.0007192185566666665,0.3263675523333333,0.00026996747666666667,0.005421072200000001,0.0019020294333333334,0.0004413091,0.014193170866666667,0.0005908598966666666,0.009987002333333333,0.00220065171,0.0005174000733333333,0.0009436373,0.003316110833333333
emaad_sales__333,emaad_sales,emaad-sales.csv,10521_24,4,0,buyer,17.48,22.93,,"It's pretty simple! We can offer you a fixed-rate plan at $0.11 per kilowatt—guaranteed for twelve months—and a $5 monthly bill credit, no contract required.",no sale,0.004809621133333333,0.0012843379666666666,0.0014247423866666665,0.006088051233333333,0.21256403,0.005267669466666666,0.16333830550000003,0.41754563776666664,0.0024138031333333335,0.0027174021,0.0040834595333333334,0.0007765734933333334,0.0007562618683333333,0.004269280666666667,0.0014512491566666666,0.0011339879,0.0003413218733333333,0.0025849519666666667,0.0017904001,0.0009311966999999999,0.0162449924,0.0002913662933333333,0.012043499666666665,0.0009173774333333333,0.00055120414,0.0014350295333333332,0.0135102417
emaad_sales__334,emaad_sales,emaad-sales.csv,10521_24,5,1,seller,23.7,25.09,,"Oh, so my bill would go down?",no sale,0.0057318845333333346,0.0013509074333333336,0.0011530244666666668,0.005327954066666667,0.4300798943333333,0.0053783360333333335,0.10436527050000004,0.21463991753333334,0.0033524697000000005,0.0026467017000000002,0.0043006805333333335,0.0007038912933333333,0.0006275383716666667,0.0063827835333333345,0.0012025601766666666,0.0012897474333333334,0.00033204154999999996,0.005086146266666667,0.0020363312666666668,0.0008206735200000002,0.022041418999999996,0.0005980398833333333,0.015717460666666665,0.00175361949,0.0004857837233333332,0.0012857310833333333,0.01123871633333333
